#Scan:     51          NGC5291 2005-06-27 +02 05 58.0
#                                 Ta    
#         GHz-LSR                 XX
       1.4225284860008753      0.3807415
       1.4225269600068884      0.3980288
       1.4225254340129019      0.3948749
       1.4225239080189149      0.4319004
       1.4225223820249284      0.2861922
       1.4225208560309417      0.1870922
       1.4225193300369550      0.3778428
       1.4225178040429682      0.4727382
       1.4225162780489815      0.4229209
       1.4225147520549948      0.5464194
       1.4225132260610083      0.5883595
       1.4225117000670213      0.2561237
       1.4225101740730348      0.0576752
       1.4225086480790479      0.1598875
       1.4225071220850614      0.2198922
       1.4225055960910746      0.2782096
       1.4225040700970879      0.2828145
       1.4225025441031012      0.1221500
       1.4225010181091144      0.0472291
       1.4224994921151277      0.0493416
       1.4224979661211412      0.0782816
       1.4224964401271543      0.3114809
       1.4224949141331678      0.4223238
       1.4224933881391808      0.3901912
       1.4224918621451943      0.4141026
       1.4224903361512078      0.4331874
       1.4224888101572208      0.5188792
       1.4224872841632343      0.4301833
       1.4224857581692474      0.2936765
       1.4224842321752609      0.3377519
       1.4224827061812741      0.3207503
       1.4224811801872874      0.3100152
       1.4224796541933007      0.4415782
       1.4224781281993140      0.5601895
       1.4224766022053272      0.5297508
       1.4224750762113407      0.4361384
       1.4224735502173538      0.3156656
       1.4224720242233673      0.2255065
       1.4224704982293803      0.3196119
       1.4224689722353938      0.4818376
       1.4224674462414071      0.5793528
       1.4224659202474204      0.5272276
       1.4224643942534336      0.2124134
       1.4224628682594471      0.0351182
       1.4224613422654602      0.2075277
       1.4224598162714737      0.2140305
       1.4224582902774867      0.1093753
       1.4224567642835002      0.2377685
       1.4224552382895135      0.3729544
       1.4224537122955268      0.2847418
       1.4224521863015402      0.1567999
       1.4224506603075533      0.1634213
       1.4224491343135668      0.2627187
       1.4224476083195801      0.2654786
       1.4224460823255933      0.1554723
       1.4224445563316066      0.2134381
       1.4224430303376199      0.3027556
       1.4224415043436331      0.3597424
       1.4224399783496466      0.4137479
       1.4224384523556597      0.2792974
       1.4224369263616732      0.0728878
       1.4224354003676862      0.0410073
       1.4224338743736997      0.1609312
       1.4224323483797130      0.2278135
       1.4224308223857263      0.2633190
       1.4224292963917395      0.3862259
       1.4224277703977528      0.4384314
       1.4224262444037661      0.3046823
       1.4224247184097796      0.2420990
       1.4224231924157926      0.3472124
       1.4224216664218061      0.5262828
       1.4224201404278192      0.6571327
       1.4224186144338327      0.5539955
       1.4224170884398459      0.3793816
       1.4224155624458592      0.3250831
       1.4224140364518725      0.3029329
       1.4224125104578857      0.4382256
       1.4224109844638992      0.6850308
       1.4224094584699125      0.5647379
       1.4224079324759258      0.2320643
       1.4224064064819391      0.0332731
       1.4224048804879523     -0.0190326
       1.4224033544939656      0.1242004
       1.4224018284999791      0.2266954
       1.4224003025059921      0.2507943
       1.4223987765120056      0.2612323
       1.4223972505180187      0.2458564
       1.4223957245240322      0.3581653
       1.4223941985300455      0.4015361
       1.4223926725360587      0.1763806
       1.4223911465420720      0.0567489
       1.4223896205480853      0.1520450
       1.4223880945540985      0.2578133
       1.4223865685601120      0.4073223
       1.4223850425661251      0.5126913
       1.4223835165721386      0.5232274
       1.4223819905781516      0.4629788
       1.4223804645841651      0.3637850
       1.4223789385901784      0.1665169
       1.4223774125961917     -0.0026800
       1.4223758866022049      0.2174273
       1.4223743606082182      0.5627873
       1.4223728346142317      0.4849540
       1.4223713086202450      0.2649199
       1.4223697826262582      0.4046898
       1.4223682566322715      0.5350208
       1.4223667306382848      0.3776311
       1.4223652046442981      0.2877762
       1.4223636786503115      0.3047889
       1.4223621526563246      0.3322074
       1.4223606266623381      0.4926193
       1.4223591006683511      0.6221462
       1.4223575746743646      0.5497714
       1.4223560486803779      0.3026735
       1.4223545226863912      0.1057452
       1.4223529966924044      0.2016475
       1.4223514706984177      0.3789346
       1.4223499447044310      0.4419050
       1.4223484187104445      0.3181444
       1.4223468927164575      0.2061051
       1.4223453667224710      0.2572709
       1.4223438407284841      0.3387454
       1.4223423147344976      0.4507509
       1.4223407887405108      0.4482975
       1.4223392627465241      0.4430714
       1.4223377367525374      0.4883298
       1.4223362107585507      0.3462037
       1.4223346847645639      0.2545688
       1.4223331587705774      0.2265541
       1.4223316327765907      0.0881928
       1.4223301067826040      0.0464904
       1.4223285807886172      0.1587698
       1.4223270547946305      0.1695825
       1.4223255288006440      0.0643167
       1.4223240028066571      0.2206481
       1.4223224768126705      0.4855538
       1.4223209508186836      0.4155618
       1.4223194248246971      0.2411759
       1.4223178988307104      0.2311513
       1.4223163728367236      0.2168541
       1.4223148468427369      0.1803664
       1.4223133208487502      0.2715431
       1.4223117948547634      0.4265983
       1.4223102688607769      0.4709219
       1.4223087428667900      0.2980460
       1.4223072168728035      0.1393343
       1.4223056908788165      0.1616352
       1.4223041648848300      0.2258953
       1.4223026388908433      0.3569443
       1.4223011128968566      0.4863300
       1.4222995869028698      0.3311959
       1.4222980609088831      0.2244943
       1.4222965349148964      0.4155992
       1.4222950089209099      0.5054681
       1.4222934829269231      0.5284383
       1.4222919569329364      0.5499043
       1.4222904309389497      0.5609959
       1.4222889049449630      0.5013036
       1.4222873789509765      0.1724879
       1.4222858529569895     -0.0157075
       1.4222843269630030      0.0654611
       1.4222828009690160      0.0604916
       1.4222812749750295      0.0487269
       1.4222797489810428      0.1427497
       1.4222782229870561      0.3240583
       1.4222766969930694      0.3643121
       1.4222751709990826      0.2082750
       1.4222736450050959      0.2215537
       1.4222721190111094      0.2237288
       1.4222705930171224      0.1557595
       1.4222690670231359      0.1870896
       1.4222675410291490      0.2061858
       1.4222660150351625      0.2957577
       1.4222644890411758      0.4749744
       1.4222629630471890      0.5423899
       1.4222614370532023      0.3996615
       1.4222599110592156      0.2365555
       1.4222583850652288      0.2873780
       1.4222568590712423      0.3719834
       1.4222553330772554      0.2798165
       1.4222538070832689      0.1637320
       1.4222522810892821      0.1712756
       1.4222507550952954      0.3057500
       1.4222492291013089      0.4359933
       1.4222477031073220      0.4425038
       1.4222461771133355      0.2968939
       1.4222446511193487      0.0782167
       1.4222431251253620      0.0166563
       1.4222415991313753      0.2028460
       1.4222400731373885      0.3635609
       1.4222385471434018      0.4166219
       1.4222370211494153      0.4363969
       1.4222354951554284      0.3942562
       1.4222339691614418      0.4416412
       1.4222324431674549      0.4178858
       1.4222309171734684      0.2453575
       1.4222293911794817      0.2193332
       1.4222278651854949      0.3924364
       1.4222263391915082      0.4581563
       1.4222248131975215      0.2899238
       1.4222232872035347      0.1980202
       1.4222217612095482      0.2984447
       1.4222202352155613      0.3599129
       1.4222187092215748      0.2926333
       1.4222171832275878      0.3628923
       1.4222156572336013      0.5837169
       1.4222141312396148      0.5162742
       1.4222126052456279      0.2512081
       1.4222110792516414      0.1842885
       1.4222095532576544      0.2860395
       1.4222080272636679      0.4817757
       1.4222065012696812      0.5401310
       1.4222049752756944      0.4780388
       1.4222034492817077      0.4999347
       1.4222019232877210      0.4536731
       1.4222003972937343      0.3788347
       1.4221988712997478      0.3155718
       1.4221973453057608      0.1641715
       1.4221958193117743      0.0458606
       1.4221942933177874      0.0534274
       1.4221927673238008      0.1022317
       1.4221912413298141      0.2250617
       1.4221897153358274      0.4277992
       1.4221881893418407      0.5422056
       1.4221866633478539      0.4839925
       1.4221851373538672      0.4230728
       1.4221836113598807      0.3958490
       1.4221820853658937      0.2909497
       1.4221805593719072      0.3621289
       1.4221790333779203      0.5981543
       1.4221775073839338      0.4925009
       1.4221759813899473      0.2590452
       1.4221744553959603      0.2748388
       1.4221729294019738      0.1802550
       1.4221714034079869      0.1239024
       1.4221698774140004      0.4008678
       1.4221683514200136      0.4682537
       1.4221668254260269      0.2366330
       1.4221652994320402      0.1390243
       1.4221637734380534      0.2582364
       1.4221622474440667      0.3638161
       1.4221607214500802      0.1938021
       1.4221591954560933      0.1125964
       1.4221576694621068      0.2548133
       1.4221561434681198      0.2990450
       1.4221546174741333      0.2973370
       1.4221530914801466      0.3732622
       1.4221515654861598      0.3848866
       1.4221500394921731      0.2881508
       1.4221485134981864      0.2984694
       1.4221469875041997      0.3466616
       1.4221454615102131      0.3785431
       1.4221439355162262      0.3776550
       1.4221424095222397      0.3164076
       1.4221408835282527      0.2891437
       1.4221393575342662      0.2524920
       1.4221378315402797      0.1993675
       1.4221363055462928      0.2745814
       1.4221347795523063      0.4703326
       1.4221332535583193      0.4087031
       1.4221317275643328      0.1777061
       1.4221302015703461      0.2128268
       1.4221286755763594      0.4277290
       1.4221271495823726      0.4908505
       1.4221256235883859      0.3826014
       1.4221240975943992      0.4393023
       1.4221225716004127      0.5618318
       1.4221210456064257      0.4918572
       1.4221195196124392      0.4852508
       1.4221179936184523      0.4508680
       1.4221164676244658      0.3034425
       1.4221149416304790      0.3153996
       1.4221134156364923      0.3334741
       1.4221118896425056      0.3863594
       1.4221103636485188      0.5270936
       1.4221088376545321      0.4366568
       1.4221073116605456      0.3251499
       1.4221057856665587      0.3496333
       1.4221042596725721      0.2345718
       1.4221027336785852      0.2539878
       1.4221012076845987      0.4489840
       1.4220996816906122      0.3312948
       1.4220981556966252      0.1132005
       1.4220966297026387      0.0108295
       1.4220951037086518      0.0438474
       1.4220935777146653      0.1555071
       1.4220920517206785      0.1202777
       1.4220905257266918      0.0696909
       1.4220889997327051      0.0655829
       1.4220874737387184      0.1948356
       1.4220859477447316      0.3645727
       1.4220844217507451      0.3014318
       1.4220828957567582      0.2220327
       1.4220813697627717      0.3351100
       1.4220798437687847      0.4365743
       1.4220783177747982      0.3839042
       1.4220767917808115      0.3045109
       1.4220752657868247      0.3650194
       1.4220737397928380      0.3759239
       1.4220722137988513      0.3227907
       1.4220706878048646      0.4036459
       1.4220691618108781      0.2082964
       1.4220676358168911     -0.0417817
       1.4220661098229046      0.0482820
       1.4220645838289176      0.1241004
       1.4220630578349311      0.1442581
       1.4220615318409446      0.2465955
       1.4220600058469577      0.2927092
       1.4220584798529712      0.1335263
       1.4220569538589842     -0.0092177
       1.4220554278649977      0.0813375
       1.4220539018710110      0.1921029
       1.4220523758770243      0.1504586
       1.4220508498830375      0.2053400
       1.4220493238890508      0.3310407
       1.4220477978950641      0.3609790
       1.4220462719010776      0.3095184
       1.4220447459070906      0.0383395
       1.4220432199131041     -0.0131615
       1.4220416939191172      0.2849381
       1.4220401679251307      0.3367774
       1.4220386419311439      0.1692621
       1.4220371159371572      0.1372520
       1.4220355899431705      0.2849208
       1.4220340639491837      0.3526313
       1.4220325379551970      0.3021427
       1.4220310119612105      0.3170573
       1.4220294859672236      0.4365644
       1.4220279599732371      0.4477769
       1.4220264339792503      0.3790922
       1.4220249079852636      0.4270384
       1.4220233819912769      0.3374461
       1.4220218559972901      0.1379644
       1.4220203300033036      0.1464169
       1.4220188040093169      0.3165189
       1.4220172780153302      0.3508067
       1.4220157520213434      0.4239779
       1.4220142260273567      0.5596001
       1.4220127000333700      0.4628619
       1.4220111740393835      0.4423256
       1.4220096480453965      0.4731009
       1.4220081220514100      0.3481471
       1.4220065960574231      0.2537042
       1.4220050700634366      0.2684506
       1.4220035440694498      0.3678392
       1.4220020180754631      0.4255075
       1.4220004920814764      0.4048322
       1.4219989660874897      0.5086204
       1.4219974400935029      0.6490734
       1.4219959140995164      0.5198731
       1.4219943881055295      0.3258469
       1.4219928621115430      0.3271042
       1.4219913361175560      0.4140949
       1.4219898101235695      0.4484276
       1.4219882841295828      0.4261427
       1.4219867581355961      0.3326584
       1.4219852321416093      0.2946197
       1.4219837061476226      0.4284423
       1.4219821801536361      0.4190018
       1.4219806541596494      0.2971584
       1.4219791281656626      0.3666081
       1.4219776021716759      0.5065475
       1.4219760761776892      0.5514860
       1.4219745501837024      0.4553613
       1.4219730241897159      0.3721607
       1.4219714981957290      0.3554690
       1.4219699722017425      0.3003612
       1.4219684462077555      0.2059677
       1.4219669202137690      0.0740635
       1.4219653942197823      0.1047763
       1.4219638682257956      0.2654450
       1.4219623422318088      0.3452061
       1.4219608162378221      0.3300340
       1.4219592902438354      0.3594325
       1.4219577642498489      0.4558286
       1.4219562382558619      0.3507929
       1.4219547122618754      0.1774687
       1.4219531862678885      0.2106017
       1.4219516602739020      0.3294536
       1.4219501342799152      0.3221232
       1.4219486082859285      0.2008222
       1.4219470822919418      0.1350135
       1.4219455562979550      0.2541072
       1.4219440303039683      0.4393088
       1.4219425043099818      0.4476161
       1.4219409783159951      0.2359103
       1.4219394523220084      0.0949514
       1.4219379263280216      0.2438215
       1.4219364003340349      0.3140137
       1.4219348743400484      0.2281102
       1.4219333483460614      0.3053308
       1.4219318223520749      0.3645372
       1.4219302963580880      0.2303486
       1.4219287703641015      0.1522802
       1.4219272443701148      0.0901168
       1.4219257183761280      0.0778686
       1.4219241923821413      0.2982538
       1.4219226663881546      0.3537584
       1.4219211403941678      0.2705125
       1.4219196144001813      0.3210172
       1.4219180884061944      0.3124807
       1.4219165624122079      0.3267221
       1.4219150364182209      0.3635300
       1.4219135104242344      0.3529452
       1.4219119844302477      0.4342385
       1.4219104584362610      0.4080116
       1.4219089324422742      0.1455334
       1.4219074064482875     -0.0384759
       1.4219058804543008      0.0975426
       1.4219043544603143      0.4455360
       1.4219028284663275      0.6988910
       1.4219013024723408      0.7227024
       1.4218997764783541      0.6492206
       1.4218982504843674      0.5735235
       1.4218967244903808      0.5377351
       1.4218951984963939      0.4278874
       1.4218936725024074      0.2393095
       1.4218921465084204      0.2464002
       1.4218906205144339      0.3226560
       1.4218890945204472      0.2364507
       1.4218875685264605      0.2092592
       1.4218860425324737      0.3061352
       1.4218845165384870      0.3365815
       1.4218829905445003      0.3998744
       1.4218814645505138      0.5399056
       1.4218799385565268      0.5322642
       1.4218784125625403      0.4404676
       1.4218768865685534      0.5209141
       1.4218753605745669      0.5967848
       1.4218738345805801      0.5086392
       1.4218723085865934      0.3436687
       1.4218707825926067      0.2004814
       1.4218692565986200      0.1178995
       1.4218677306046332      0.0210395
       1.4218662046106467      0.1115648
       1.4218646786166598      0.3195706
       1.4218631526226733      0.3872830
       1.4218616266286865      0.4383496
       1.4218601006346998      0.5104592
       1.4218585746407133      0.4215559
       1.4218570486467264      0.2596155
       1.4218555226527398      0.3045214
       1.4218539966587529      0.4232873
       1.4218524706647664      0.3770908
       1.4218509446707797      0.3216439
       1.4218494186767929      0.3638802
       1.4218478926828062      0.3701534
       1.4218463666888195      0.2916002
       1.4218448406948327      0.3626481
       1.4218433147008462      0.4716789
       1.4218417887068593      0.3456448
       1.4218402627128728      0.2025447
       1.4218387367188858      0.1574509
       1.4218372107248993      0.1892925
       1.4218356847309126      0.2078646
       1.4218341587369259      0.2923929
       1.4218326327429391      0.4458688
       1.4218311067489524      0.5370555
       1.4218295807549657      0.4944608
       1.4218280547609792      0.3183299
       1.4218265287669922      0.2589364
       1.4218250027730057      0.3132535
       1.4218234767790188      0.2963547
       1.4218219507850323      0.3007756
       1.4218204247910458      0.3093334
       1.4218188987970588      0.2780227
       1.4218173728030723      0.4152593
       1.4218158468090853      0.4665834
       1.4218143208150988      0.2242550
       1.4218127948211121      0.0798801
       1.4218112688271254      0.2568876
       1.4218097428331387      0.3708861
       1.4218082168391522      0.2198164
       1.4218066908451652      0.1107431
       1.4218051648511787      0.1410581
       1.4218036388571917      0.2375004
       1.4218021128632052      0.2439679
       1.4218005868692185      0.1901354
       1.4217990608752318      0.3106084
       1.4217975348812451      0.4185207
       1.4217960088872583      0.2210557
       1.4217944828932716      0.0824168
       1.4217929568992851      0.1972955
       1.4217914309052981      0.3493651
       1.4217899049113116      0.5171508
       1.4217883789173247      0.6965846
       1.4217868529233382      0.7252652
       1.4217853269293517      0.4871389
       1.4217838009353647      0.3682972
       1.4217822749413782      0.5134608
       1.4217807489473913      0.5556641
       1.4217792229534048      0.3586583
       1.4217776969594180      0.1872996
       1.4217761709654313      0.3201593
       1.4217746449714446      0.5018559
       1.4217731189774578      0.4853137
       1.4217715929834711      0.3781459
       1.4217700669894846      0.2588185
       1.4217685409954977      0.1832933
       1.4217670150015111      0.1005553
       1.4217654890075242      0.1440623
       1.4217639630135377      0.3094239
       1.4217624370195510      0.4119349
       1.4217609110255642      0.4652208
       1.4217593850315775      0.4389031
       1.4217578590375908      0.3384235
       1.4217563330436040      0.3247321
       1.4217548070496175      0.3568247
       1.4217532810556306      0.3258215
       1.4217517550616441      0.3231205
       1.4217502290676571      0.2252020
       1.4217487030736706      0.2228997
       1.4217471770796841      0.3588705
       1.4217456510856972      0.4215679
       1.4217441250917107      0.5058768
       1.4217425990977237      0.5881654
       1.4217410731037372      0.4795941
       1.4217395471097505      0.1503928
       1.4217380211157638      0.0553875
       1.4217364951217770      0.2253934
       1.4217349691277903      0.3162496
       1.4217334431338036      0.2748595
       1.4217319171398171      0.2764314
       1.4217303911458301      0.2722917
       1.4217288651518436      0.1242436
       1.4217273391578567      0.1038587
       1.4217258131638701      0.2465320
       1.4217242871698834      0.3552995
       1.4217227611758967      0.2617750
       1.4217212351819100      0.1481035
       1.4217197091879232      0.2698383
       1.4217181831939365      0.4257262
       1.4217166571999500      0.4282753
       1.4217151312059630      0.4130372
       1.4217136052119765      0.4293012
       1.4217120792179896      0.4113156
       1.4217105532240031      0.3005112
       1.4217090272300166      0.1419563
       1.4217075012360296      0.2326959
       1.4217059752420431      0.4430839
       1.4217044492480562      0.4042287
       1.4217029232540697      0.1326216
       1.4217013972600829      0.1049990
       1.4216998712660962      0.3131913
       1.4216983452721095      0.2269040
       1.4216968192781227      0.0866047
       1.4216952932841360      0.1772287
       1.4216937672901495      0.4388672
       1.4216922412961626      0.6934589
       1.4216907153021761      0.6335931
       1.4216891893081891      0.5173209
       1.4216876633142026      0.4777308
       1.4216861373202159      0.2812189
       1.4216846113262291      0.0683717
       1.4216830853322424      0.0476055
       1.4216815593382557      0.1720041
       1.4216800333442690      0.2955248
       1.4216785073502824      0.3909591
       1.4216769813562955      0.4706893
       1.4216754553623090      0.4049800
       1.4216739293683220      0.1954756
       1.4216724033743355      0.0740315
       1.4216708773803490      0.1070604
       1.4216693513863621      0.2219488
       1.4216678253923756      0.4594547
       1.4216662993983886      0.6233026
       1.4216647734044021      0.5142507
       1.4216632474104154      0.3525756
       1.4216617214164287      0.2587524
       1.4216601954224419      0.1549000
       1.4216586694284552      0.0858055
       1.4216571434344685      0.0557430
       1.4216556174404820      0.0778292
       1.4216540914464950      0.1740085
       1.4216525654525085      0.2660384
       1.4216510394585216      0.4056741
       1.4216495134645351      0.3733249
       1.4216479874705483      0.2104881
       1.4216464614765616      0.2671020
       1.4216449354825749      0.3203302
       1.4216434094885881      0.3102109
       1.4216418834946014      0.4391907
       1.4216403575006149      0.4512374
       1.4216388315066280      0.2694253
       1.4216373055126414      0.2278190
       1.4216357795186545      0.2505339
       1.4216342535246680      0.2019551
       1.4216327275306813      0.2529607
       1.4216312015366945      0.3049852
       1.4216296755427080      0.2695502
       1.4216281495487211      0.3341898
       1.4216266235547346      0.3531080
       1.4216250975607478      0.2481918
       1.4216235715667611      0.2857127
       1.4216220455727744      0.4633147
       1.4216205195787877      0.5757701
       1.4216189935848009      0.4849306
       1.4216174675908144      0.2536427
       1.4216159415968275      0.0795613
       1.4216144156028410      0.0219741
       1.4216128896088540      0.0671628
       1.4216113636148675      0.1193834
       1.4216098376208808      0.2106196
       1.4216083116268941      0.3870102
       1.4216067856329073      0.3992543
       1.4216052596389206      0.3139129
       1.4216037336449339      0.3776081
       1.4216022076509474      0.4846630
       1.4216006816569604      0.4880504
       1.4215991556629739      0.4867478
       1.4215976296689872      0.4732979
       1.4215961036750004      0.3603955
       1.4215945776810137      0.2256303
       1.4215930516870270      0.2473582
       1.4215915256930405      0.4527728
       1.4215899996990538      0.4800156
       1.4215884737050670      0.2241791
       1.4215869477110803      0.0198630
       1.4215854217170936      0.0495976
       1.4215838957231068      0.3136809
       1.4215823697291203      0.3609554
       1.4215808437351334      0.0854274
       1.4215793177411469      0.0617778
       1.4215777917471599      0.1362917
       1.4215762657531734      0.1537647
       1.4215747397591867      0.2557614
       1.4215732137652000      0.3256717
       1.4215716877712132      0.3410756
       1.4215701617772265      0.2662791
       1.4215686357832398      0.3163491
       1.4215671097892533      0.4117807
       1.4215655837952663      0.2753613
       1.4215640578012798      0.3233371
       1.4215625318072929      0.5444211
       1.4215610058133064      0.4553419
       1.4215594798193196      0.3941007
       1.4215579538253329      0.4880432
       1.4215564278313462      0.3021709
       1.4215549018373594      0.2556363
       1.4215533758433727      0.6050125
       1.4215518498493862      0.7528775
       1.4215503238553995      0.5457866
       1.4215487978614127      0.4072031
       1.4215472718674260      0.3623958
       1.4215457458734393      0.2507612
       1.4215442198794528      0.2166256
       1.4215426938854658      0.2599128
       1.4215411678914793      0.2933827
       1.4215396418974924      0.1665726
       1.4215381159035059      0.1287862
       1.4215365899095191      0.3503187
       1.4215350639155324      0.4050238
       1.4215335379215457      0.3092490
       1.4215320119275590      0.3035128
       1.4215304859335722      0.3568848
       1.4215289599395857      0.3332461
       1.4215274339455988      0.1818874
       1.4215259079516123      0.1067981
       1.4215243819576253      0.3167761
       1.4215228559636388      0.4596545
       1.4215213299696521      0.2964601
       1.4215198039756654      0.1462169
       1.4215182779816786      0.0832419
       1.4215167519876919      0.0674435
       1.4215152259937052      0.2659925
       1.4215136999997187      0.4415173
       1.4215121740057317      0.3142341
       1.4215106480117452      0.2840717
       1.4215091220177585      0.3387896
       1.4215075960237717      0.2488268
       1.4215060700297852      0.1182440
       1.4215045440357983      0.1276819
       1.4215030180418118      0.3089036
       1.4215014920478248      0.4315951
       1.4214999660538383      0.4609626
       1.4214984400598516      0.3271910
       1.4214969140658649      0.1835409
       1.4214953880718781      0.2743901
       1.4214938620778914      0.4140775
       1.4214923360839047      0.4668009
       1.4214908100899182      0.3527966
       1.4214892840959312      0.1940985
       1.4214877581019447      0.1695396
       1.4214862321079578      0.2538544
       1.4214847061139713      0.3616912
       1.4214831801199845      0.4267764
       1.4214816541259978      0.3801393
       1.4214801281320111      0.2699282
       1.4214786021380243      0.2632302
       1.4214770761440376      0.2477717
       1.4214755501500511      0.1484011
       1.4214740241560642      0.1522583
       1.4214724981620777      0.3222522
       1.4214709721680909      0.3294364
       1.4214694461741042      0.1928912
       1.4214679201801177      0.2265965
       1.4214663941861307      0.3314421
       1.4214648681921442      0.3618574
       1.4214633421981573      0.2502310
       1.4214618162041708      0.1377155
       1.4214602902101841      0.1687213
       1.4214587642161973      0.1714514
       1.4214572382222106      0.1632640
       1.4214557122282239      0.2407551
       1.4214541862342371      0.3398667
       1.4214526602402506      0.3617502
       1.4214511342462637      0.3214062
       1.4214496082522772      0.2573830
       1.4214480822582902      0.1280518
       1.4214465562643037      0.1072204
       1.4214450302703170      0.1997497
       1.4214435042763303      0.2547009
       1.4214419782823435      0.2337302
       1.4214404522883568      0.2569786
       1.4214389262943701      0.4628947
       1.4214374003003836      0.5231018
       1.4214358743063966      0.3564911
       1.4214343483124101      0.2624291
       1.4214328223184232      0.2407763
       1.4214312963244367      0.2659684
       1.4214297703304501      0.3410834
       1.4214282443364632      0.4109051
       1.4214267183424767      0.5311278
       1.4214251923484897      0.6188805
       1.4214236663545032      0.4298226
       1.4214221403605165      0.1779673
       1.4214206143665298      0.2569007
       1.4214190883725430      0.3696463
       1.4214175623785563      0.2012338
       1.4214160363845696      0.1576137
       1.4214145103905831      0.2278388
       1.4214129843965961      0.1872544
       1.4214114584026096      0.1456205
       1.4214099324086227      0.1666340
       1.4214084064146362      0.2529100
       1.4214068804206494      0.2869942
       1.4214053544266627      0.3608463
       1.4214038284326760      0.3317951
       1.4214023024386893      0.0371422
       1.4214007764447025     -0.0558697
       1.4213992504507160      0.1718813
       1.4213977244567291      0.3625468
       1.4213961984627426      0.4394057
       1.4213946724687556      0.4680010
       1.4213931464747691      0.4066660
       1.4213916204807826      0.3552108
       1.4213900944867957      0.3784594
       1.4213885684928091      0.3259269
       1.4213870424988222      0.2821575
       1.4213855165048357      0.3386627
       1.4213839905108490      0.2798460
       1.4213824645168622      0.0913169
       1.4213809385228755     -0.0073018
       1.4213794125288890      0.0729680
       1.4213778865349020      0.2335510
       1.4213763605409155      0.3398174
       1.4213748345469286      0.4231682
       1.4213733085529421      0.4052114
       1.4213717825589554      0.2809723
       1.4213702565649686      0.2505779
       1.4213687305709819      0.3437603
       1.4213672045769952      0.4820939
       1.4213656785830084      0.4567346
       1.4213641525890219      0.2978424
       1.4213626265950350      0.1976230
       1.4213611006010485      0.2231263
       1.4213595746070615      0.2811104
       1.4213580486130750      0.1862560
       1.4213565226190885      0.1986436
       1.4213549966251016      0.2891141
       1.4213534706311151      0.1609593
       1.4213519446371281      0.0842089
       1.4213504186431416      0.0667776
       1.4213488926491549      0.0052298
       1.4213473666551681      0.0275333
       1.4213458406611814      0.0814977
       1.4213443146671947      0.1469859
       1.4213427886732080      0.2582079
       1.4213412626792215      0.3928595
       1.4213397366852345      0.4513235
       1.4213382106912480      0.3891043
       1.4213366846972610      0.3520630
       1.4213351587032745      0.3960014
       1.4213336327092878      0.3687255
       1.4213321067153011      0.2940043
       1.4213305807213144      0.3078167
       1.4213290547273276      0.2129645
       1.4213275287333409      0.0126485
       1.4213260027393544      0.1516740
       1.4213244767453674      0.4025184
       1.4213229507513809      0.3477298
       1.4213214247573940      0.2156738
       1.4213198987634075      0.2042943
       1.4213183727694210      0.2687528
       1.4213168467754340      0.2630194
       1.4213153207814475      0.2166490
       1.4213137947874606      0.1356658
       1.4213122687934741      0.0151780
       1.4213107427994873      0.0057729
       1.4213092168055006      0.1891604
       1.4213076908115139      0.5108511
       1.4213061648175271      0.5771075
       1.4213046388235404      0.2859259
       1.4213031128295539      0.1449466
       1.4213015868355670      0.2634071
       1.4213000608415804      0.2954979
       1.4212985348475935      0.1399791
       1.4212970088536070     -0.0381140
       1.4212954828596203     -0.0644344
       1.4212939568656335      0.1782191
       1.4212924308716468      0.4050890
       1.4212909048776601      0.3609797
       1.4212893788836733      0.3519171
       1.4212878528896868      0.3969700
       1.4212863268956999      0.3639785
       1.4212848009017134      0.3104057
       1.4212832749077264      0.3350200
       1.4212817489137399      0.4190527
       1.4212802229197534      0.3395278
       1.4212786969257665      0.2941359
       1.4212771709317800      0.4125611
       1.4212756449377930      0.5144712
       1.4212741189438065      0.5488247
       1.4212725929498198      0.4145457
       1.4212710669558331      0.1558222
       1.4212695409618463      0.0395839
       1.4212680149678596      0.0288550
       1.4212664889738729      0.0627057
       1.4212649629798864      0.1993241
       1.4212634369858994      0.2712522
       1.4212619109919129      0.2759281
       1.4212603849979260      0.3298331
       1.4212588590039394      0.3344340
       1.4212573330099527      0.3993814
       1.4212558070159660      0.4782138
       1.4212542810219793      0.3030001
       1.4212527550279925      0.1788136
       1.4212512290340058      0.2106721
       1.4212497030400193      0.2668045
       1.4212481770460323      0.4100408
       1.4212466510520458      0.4976976
       1.4212451250580589      0.3652915
       1.4212435990640724      0.1285063
       1.4212420730700857      0.0024100
       1.4212405470760989      0.1391241
       1.4212390210821124      0.3038866
       1.4212374950881255      0.3237496
       1.4212359690941390      0.5146999
       1.4212344431001522      0.6912530
       1.4212329171061655      0.5376900
       1.4212313911121788      0.3777652
       1.4212298651181920      0.3138596
       1.4212283391242053      0.1947692
       1.4212268131302188      0.1898042
       1.4212252871362319      0.3353355
       1.4212237611422454      0.2770289
       1.4212222351482584      0.1536065
       1.4212207091542719      0.2979553
       1.4212191831602852      0.2724272
       1.4212176571662984      0.1203505
       1.4212161311723117      0.2481688
       1.4212146051783250      0.4439169
       1.4212130791843383      0.4681171
       1.4212115531903518      0.3838527
       1.4212100271963648      0.2259730
       1.4212085012023783      0.0844037
       1.4212069752083913      0.1756127
       1.4212054492144048      0.2728739
       1.4212039232204181      0.3015584
       1.4212023972264314      0.3123436
       1.4212008712324449      0.1673176
